cell_label,subclass,supertype,class,neurotransmitter,parcellation_structure,parcellation_substructure,parcellation_division
1104095511101770285,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,NI,NI,P
1104095511101610547,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,NI,NI,P
1104095511202110392,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101790225,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,LDT,LDT,P
1104095511102270547,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102280336,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102280651,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102270168,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102270190,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101780880,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1104095511101770473,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,NI,NI,P
1104095511102270685,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511201630385,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101780574,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,DTN,DTN,P
1104095511101780818,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,DTN,DTN,P
1104095511102270181,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101780901,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,DTN,DTN,P
1104095511102270567,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102280327,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101600597,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,NI,NI,P
1104095511101790205,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,LDT,LDT,P
1104095511101770441,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,NI,NI,P
1104095511102270661,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102270138,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101770776,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,NI,NI,P
1104095511102280325,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102280642,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102270253,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102280028,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101630137,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101770360,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,NI,NI,P
1104095511102280347,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101780932,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,DTN,DTN,P
1104095511101620311,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101600595,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,NI,NI,P
1104095511101780437,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1104095511101620446,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102270689,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102440058,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,PB,PB-unassigned,P
1104095511202100665,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101630164,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101630159,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102270546,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101780396,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1104095511101600578,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,NI,NI,P
1104095511102280630,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101600707,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,NI,NI,P
1104095511102270819,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101760753,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,NI,NI,P
1104095511101600550,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,NI,NI,P
1104095511101610517,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1060 LDT-PCG-CS Gata3 Lhx1 Gaba_5,26 P GABA,GABA,NI,NI,P
1104095511101630156,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101780402,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1104095511102270473,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101770452,323 Ependymal NN,1176 Ependymal NN_2,30 Astro-Epen,,NI,NI,P
1104095511102100601,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102100741,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102110447,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102270445,326 OPC NN,1179 OPC NN_1,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101450445,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101450504,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101450520,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101450533,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101450553,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101450568,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101450700,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101460072,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101460185,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101460490,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101460548,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101460554,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511101460774,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1104095511102280135,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101780965,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1104095511101460811,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101780927,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1104095511102270434,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101770215,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511102260605,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102270633,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511202270071,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270718,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101930085,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101770075,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101450139,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102260234,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270572,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101630157,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102110544,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460496,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460705,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102430101,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511101450629,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101630652,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102430103,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102280120,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101630695,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460299,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102280398,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101290476,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511101630646,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101450804,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101290425,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102100804,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101620649,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101280245,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511101630399,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460726,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101630755,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460088,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511202110431,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270600,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101290365,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511101770632,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101460486,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460528,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102100684,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101290632,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102260294,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102110495,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101450191,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101450235,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102290279,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460198,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460448,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101290361,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102110729,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102110742,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270531,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102280086,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101620213,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101630252,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101280383,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511101460361,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101280598,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101600429,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101290485,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511202270080,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102280089,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101630686,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270239,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101280349,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102270296,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270295,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102110624,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270086,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102120683,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101120806,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511101460627,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101770092,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511102110509,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101450289,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102100755,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102260325,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270236,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460418,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101770800,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511102430267,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102270204,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270394,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102260240,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101120830,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102260645,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511101780794,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1104095511101450294,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101770721,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101450472,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101630731,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102430266,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102280260,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101630307,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101770359,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511102270595,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270112,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102100744,327 Oligo NN,1183 MFOL NN_3,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102260493,327 Oligo NN,1183 MFOL NN_3,31 OPC-Oligo,,PB,KF,P
1104095511102280530,327 Oligo NN,1183 MFOL NN_3,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270232,327 Oligo NN,1183 MFOL NN_3,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101770475,327 Oligo NN,1183 MFOL NN_3,31 OPC-Oligo,,NI,NI,P
1104095511101770512,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101460524,327 Oligo NN,1183 MFOL NN_3,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511201460655,327 Oligo NN,1183 MFOL NN_3,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460684,327 Oligo NN,1183 MFOL NN_3,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101450722,327 Oligo NN,1183 MFOL NN_3,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102280317,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101610595,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101780621,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1104095511102260595,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101630679,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102100781,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101940752,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1104095511101460544,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101770367,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101620739,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1104095511102270082,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102280062,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101610655,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101780341,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1104095511101780731,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1104095511101770138,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101770409,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101770420,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101780314,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1104095511101800104,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102260253,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102260449,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102270092,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270113,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270601,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102280356,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101620175,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101630279,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101450174,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102430023,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511101780759,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1104095511102270267,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102260444,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511101770546,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101450099,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102280484,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102100707,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270543,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101620265,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102100751,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270300,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101930042,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511102280140,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101770393,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511102110269,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1104095511102260460,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102260742,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102270738,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102280064,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102430230,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1104095511102100706,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270430,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101780931,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1104095511101790422,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1104095511101790201,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1104095511102260214,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101460751,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101780764,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1104095511101630875,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101930040,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101930119,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101620408,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101770180,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101770341,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511102270622,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270735,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270805,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102280305,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511102270366,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101780875,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,NI,NI,P
1104095511101790108,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1104095511102270794,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1104095511101600702,271 NI-RPO Gata3 Nr4a2 Gaba,1055 NI-RPO Gata3 Nr4a2 Gaba_4,26 P GABA,GABA,NI,NI,P
1104095511101600722,200 PAG-ND-PCG Onecut1 Gaba,0819 PAG-ND-PCG Onecut1 Gaba_2,20 MB GABA,GABA,NI,NI,P
1104095511101770106,200 PAG-ND-PCG Onecut1 Gaba,0819 PAG-ND-PCG Onecut1 Gaba_2,20 MB GABA,GABA,NI,NI,P
1104095511101770302,200 PAG-ND-PCG Onecut1 Gaba,0819 PAG-ND-PCG Onecut1 Gaba_2,20 MB GABA,GABA,NI,NI,P
1104095511101770163,200 PAG-ND-PCG Onecut1 Gaba,0819 PAG-ND-PCG Onecut1 Gaba_2,20 MB GABA,GABA,NI,NI,P
